Month,Business_Line_name,Cost_Center,Cost_Center_Name,Project_Name,Intercompany_Name,FS_Category,Account_Grouping,Account_Name,Analytical_Code_D,Currency,SumOfCurrentMonth,SumOfBudget
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,Cash and Bank,Current assets,Current accounts - USD,12946/1423 - Current Account-API RIYADH-Fransi-USD- AC 787168 005 76,SAR,1198.549072,1198.549072
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,Cash and Bank,Current assets,Current accounts - USD,12946/1446 - Current AC-API-Riyadh ARAB BANK BAHRAIN-USD-BH91ARAB 02001002600510,SAR,579.1274686,5212.147217
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,Cash and Bank,Current assets,Current accounts - USD,12946/1470 - Current AC-API RIYADH-ALRajhi-USD-AC 504752010827522-Payment,SAR,480.4874327,528.5361759
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,Cash and Bank,Current assets,Current accounts - USD,12946/1523 - Current AC-API RIYADH-ICBC-USD-AC - 6007000100023413,SAR,97.62118492,97.62118492
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,Cash and Bank,Current assets,Current accounts - USD,12946/1560 - Current AC-API RIYADH-AL BILAD-USD-AC - 555115551050038,SAR,7701.974865,69317.77379
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,Cash and Bank,Current assets,Current accounts - USD,12946/1570 - Current AC-API RIYADH-AlInma-USD-AC 68204461863001-PaymentCurrent AC-API RIYADH-AlInma-USD-AC 68204461863001-Payment,SAR,168.3123878,185.1436266
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,Cash and Bank,Current assets,Fixed and term deposits - SAR,12901/1002 - Fixed Deposit-API RIYADH-SABB-SAR-AC 011-290988-001-FD,SAR,466786355.5,4201077199
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,Cash and Bank,Current assets,Fixed and term deposits - SAR,12901/1010 - Fixed Deposits - Riyad Bank,SAR,134649910.2,148114901.3
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,Cash and Bank,Current assets,Fixed and term deposits - SAR,12901/1020 - Fixed Deposits – ANB SAR,SAR,188509874.3,1696588869
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,Cash and Bank,Current assets,Fixed and term deposits - SAR,12901/1022 - Fixed Deposits – SAIB SAR,SAR,76840215.44,76840215.44
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,Cash and Bank,Current assets,Fixed and term deposits - SAR,12901/1023 - Fixed Deposit - BSF,SAR,5385996.409,48473967.68
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,Cash and Bank,Current assets,Fixed and term deposits - SAR,12901/1031 - Fixed Deposit - Saudi National Bank - SAR,SAR,67324955.12,605924596.1
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,Cash and Bank,Current assets,Fixed and term deposits - SAR,12901/1036 - Fixed Deposit - AlInma SAR,SAR,80789946.14,80789946.14
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,Cash and Bank,Current assets,Fixed and term deposits - USD,12902/1007 - Fixed Deposit - ANB - USD,SAR,16045780.97,144412028.7
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,Cash and Bank,Current assets,Fixed and term deposits - USD,12902/1012 - Fixed Deposit-Riyad Bank-FD,SAR,0.010771993,0.010771993
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,Cash and Bank,Current assets,Fixed and term deposits - USD,12902/1022 - Fixed Deposit – SAIB USD,SAR,139899461.4,1259095153
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,Cash and Bank,Current assets,Fixed and term deposits - USD,12902/1027 - Fixed Deposit- SABB,SAR,38375224.42,38375224.42
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,Cash and Bank,Current assets,Fixed and term deposits - USD,12902/2038 - Fixed Deposit - BSF,SAR,120960502.7,120960502.7
24-Oct,Corporate & Hold Co - BL,0000,Other,Project 1,Intercompany 182,CIP Asset ,Non current assets,CIP Asset - Computer Hardware,11211/0000 - Other,SAR,0,3590.664273
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,CIP Asset ,Non current assets,CIP Asset - Free Hold Buildings,11204/1004 - Office Building,SAR,9712.746858,20920.82286
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,CIP Asset ,Non current assets,CIP Asset - Furniture & Fixtures,11209/1001 - Office Interior and fittings,SAR,0,8976.660682
24-Oct,Corporate & Hold Co - BL,0000,Other,Project 1,Intercompany 182,CIP Asset ,Non current assets,CIP Asset - Office Equipment,11210/0000 - Other,SAR,0,4314.59605
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,CIP Asset ,Non current assets,CIP Clearing - Computer Hardware,11231/1001 - Laptops,SAR,0,18404.25494
24-Oct,Corporate & Hold Co - BL,0000,Other,Project 1,Intercompany 182,Clearing ,System default accounts,AP_Initial upload clearing account,99911/0000 - Other,SAR,50.75074806,456.7567325
24-Oct,Corporate & Hold Co - BL,0000,Other,Project 1,Intercompany 182,Clearing ,System default accounts,AR_Initial upload clearing account,99912/0000 - Other,SAR,0.007181329,0.007899461
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,End of service benefits,Non current liabilities,End of service benefits,21411/1001 - Secondment,SAR,423041.1715,423041.1715
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,FV of derivative financial instruments (Liabilities - NC),Non current liabilities,FV of derivative financial instruments (Liabilities - NC),21301/1001 - FV of interest rate swaps [IRS] (Liability - NC),SAR,375059.6162,412565.5779
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,Intangible Assets,Non current assets,Acc Dep - Computer Software,99999/9999 - Fixed Asset Default Account,SAR,-263937139.9,9391.083184
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,Intangible Assets,Non current assets,Cost - Computer Software,99999/9999 - Fixed Asset Default Account,SAR,3045428.537,416.1071215
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,Intangible Assets,Non current assets,Cost - Other Intangible Assets,99999/9999 - Fixed Asset Default Account,SAR,5847479.763,4766.008378
24-Oct,Corporate & Hold Co - BL,0000,Other,Project 1,Intercompany 182,Investment in subsidiaries,Non current assets,Investments Clearing Account,11504/0000 - Other,SAR,0,66483.39318
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,Long term loans and Lease(NC),Non current liabilities,Deferred finance cost - LT Loans (NC),21102/1061 - Deferred finance cost - SUKUK,SAR,1598072.982,1598072.982
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,Long term loans and Lease(NC),Non current liabilities,Deferred finance cost - LT Loans (NC),21102/1077 - Deferred finance cost - SUKUK - 2,SAR,130067049.7,1170603447
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,Other payables (NC),Non current liabilities,Other payables (NC),21252/1001 - Discount on Other Payables (NC),SAR,46539731.06,418857579.5
24-Oct,Corporate & Hold Co - BL,0000,Other,Project 1,Intercompany 182,Other reserve - Retirement benefit obligations – OCI,Hedge reserves,Other reserve - Retirement benefit obligations – OCI,33204/0000 - Other,SAR,1047086.424,1151795.066
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,PPE,Non current assets,Acc Dep - Computer Hardware,99999/9999 - Fixed Asset Default Account,SAR,-732341.1131,6483.147816
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,PPE,Non current assets,Acc Dep - Free Hold Buildings,99999/9999 - Fixed Asset Default Account,SAR,-193594.1149,7396.843208
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,PPE,Non current assets,Acc Dep - Furniture & Fixtures,99999/9999 - Fixed Asset Default Account,SAR,-3207596.682,19449.43148
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,PPE,Non current assets,Acc Dep - Motor Vehicles,99999/9999 - Fixed Asset Default Account,SAR,-29158241.47,62762.44464
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,PPE,Non current assets,Acc Dep - Office Equipment,99999/9999 - Fixed Asset Default Account,SAR,-236106.0189,7779.772591
24-Oct,Corporate & Hold Co - BL,0000,Other,Project 1,Intercompany 182,PPE,Non current assets,Acc Dep - Right to use assets,11155/0000 - Other,SAR,-3841929.397,23668.6924
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,PPE,Non current assets,Cost - Computer Hardware,99999/9999 - Fixed Asset Default Account,SAR,2262426.216,23407.55835
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,PPE,Non current assets,Cost - Free Hold Buildings,99999/9999 - Fixed Asset Default Account,SAR,824170.1975,5.517654099
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,PPE,Non current assets,Cost - Free Hold Land,99999/9999 - Fixed Asset Default Account,SAR,16441280.67,38407.23519
24-Oct,Corporate & Hold Co - BL,0000,Other,Project 1,Intercompany 182,PPE,Non current assets,Cost - Furniture & Fixtures,11109/0000 - Other,SAR,1526.929982,665.4248953
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,PPE,Non current assets,Cost - Furniture & Fixtures,99999/9999 - Fixed Asset Default Account,SAR,5862267.147,70222.68103
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,PPE,Non current assets,Cost - Office Equipment,99999/9999 - Fixed Asset Default Account,SAR,30516799.35,14624.08438
24-Oct,Corporate & Hold Co - BL,0000,Other,Project 1,Intercompany 182,PPE,Non current assets,Cost - Right to use assets,11115/0000 - Other,SAR,13537821.72,149813.3513
24-Oct,Corporate & Hold Co - BL,0000,Other,Project 1,Intercompany 182,PPE,Non current assets,Cost clearing - Computer Hardware,11131/0000 - Other,SAR,0,95288.47098
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,PPE,Non current assets,Cost clearing - Computer Hardware,99999/9999 - Fixed Asset Default Account,SAR,0,124337.6391
24-Oct,Corporate & Hold Co - BL,0000,Other,Project 1,Intercompany 182,PPE,Non current assets,Cost clearing - Furniture & Fixtures,11129/0000 - Other,SAR,0,79646.93597
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,PPE,Non current assets,Cost clearing - Office Equipment,99999/9999 - Fixed Asset Default Account,SAR,0,13202.13645
24-Oct,Corporate & Hold Co - BL,0000,Other,Project 1,Intercompany 182,"Prepaid, Interest and Other receivable (C) ",Current assets,Advance payments to suppliers,12451/0000 - Other,SAR,6086519.19,6695171.109
24-Oct,Corporate & Hold Co - BL,0000,Other,Project 1,Intercompany 182,"Prepaid, Interest and Other receivable (C) ",Current assets,AMEX CTA ticket refund recoverable,12433/0000 - Other,SAR,60572.18671,60572.18671
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,"Prepaid, Interest and Other receivable (C) ",Current assets,Interest receivable (C) - General,12401/1114 - Interest receivables - Fixed / term deposits - Banks - ANB,SAR,514986.7792,514986.7792
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,"Prepaid, Interest and Other receivable (C) ",Current assets,Interest receivable (C) - General,12401/1115 - Interest receivables - Fixed / term deposits - Banks - BSF,SAR,632088.1885,5688793.697
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,"Prepaid, Interest and Other receivable (C) ",Current assets,Interest receivable (C) - General,12401/1119 - Interest receivables - Fixed / term deposits - Banks - RIYAD BANK,SAR,62586.0246,68844.62706
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,"Prepaid, Interest and Other receivable (C) ",Current assets,Interest receivable (C) - General,12401/1120 - Interest receivables - Fixed / term deposits - Banks - SABB,SAR,8155795.063,8155795.063
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,"Prepaid, Interest and Other receivable (C) ",Current assets,Interest receivable (C) - General,12401/1121 - Interest receivables - Fixed / term deposits - Banks - SAIB,SAR,1120062.101,10080558.9
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,"Prepaid, Interest and Other receivable (C) ",Current assets,Interest receivable (C) - General,12401/1137 - Interest receivables - Fixed / term deposits – Banks – SNB,SAR,191023.3384,191023.3384
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,"Prepaid, Interest and Other receivable (C) ",Current assets,Interest receivable (C) - General,12401/1142 - Interest receivables - Fixed / term deposits - Banks – INMA,SAR,47479.05446,427311.4901
24-Oct,Corporate & Hold Co - BL,0000,Other,Project 1,Intercompany 182,"Prepaid, Interest and Other receivable (C) ",Current assets,Other receivables,12432/0000 - Other,SAR,201974865.4,1817773788
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,"Prepaid, Interest and Other receivable (C) ",Current assets,Other receivables,12432/1038 - Others,SAR,565086.158,621594.7738
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,"Prepaid, Interest and Other receivable (C) ",Current assets,Other receivables,12432/1062 - Carbon credit,SAR,31928.18671,31928.18671
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,"Prepaid, Interest and Other receivable (C) ",Current assets,Prepaid expenses (C) - Others,12422/1002 - Prepaid (C) - Rental,SAR,89604.07121,806436.6409
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,"Prepaid, Interest and Other receivable (C) ",Current assets,Prepaid expenses (C) - Others,12422/1006 - Prepaid (C) - License Fee,SAR,621055.8384,683161.4223
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,"Prepaid, Interest and Other receivable (C) ",Current assets,Prepaid expenses (C) - Others,12422/1008 - Prepaid (C) - Other Insurance,SAR,2605704.56,2605704.56
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,"Prepaid, Interest and Other receivable (C) ",Current assets,Prepaid expenses (C) - Others,12422/1009 - Prepaid (C) - Upfront Fee,SAR,1693035.627,15237320.64
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,"Prepaid, Interest and Other receivable (C) ",Current assets,Prepaid expenses (C) - Others,12422/1016 - Prepaid (C) - Listing Fee,SAR,108087.8241,108087.8241
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,"Prepaid, Interest and Other receivable (C) ",Current assets,Prepaid expenses (C) - Others,12422/1100 - Prepaid (C) - LC Commission,SAR,2329359.539,2329359.539
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,"Prepaid, Interest and Other receivable (C) ",Current assets,Prepaid expenses (C) - Others,12422/1107 - ERP Cloud subscription license,SAR,147926.3887,162719.0276
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,"Prepaid, Interest and Other receivable (C) ",Current assets,Prepaid expenses (C) - Staff related,12421/1003 - Prepaid (C) - Life Insurance,SAR,41190.13914,45309.15305
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,"Prepaid, Interest and Other receivable (C) ",Current assets,Prepaid expenses (C) - Staff related,12421/1004 - Prepaid (C) - Medical Insurance,SAR,721642.0063,721642.0063
24-Oct,Corporate & Hold Co - BL,0000,Other,Project 1,Intercompany 182,"Prepaid, Interest and Other receivable (C) ",Current assets,Refundable Deposits,12441/0000 - Other,SAR,9074.321364,81668.89228
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,Reserves & RE,Accumulated earnings and other reserves,Capital reserves,32111/1001 - Present value of the exercise price for written call options,SAR,7319569.12,7319569.12
24-Oct,Corporate & Hold Co - BL,0000,Other,Project 1,Intercompany 182,Share capital ,Shareholders funds, Treasury shares,31103/0000 - Other,SAR,52962298.03,476660682.2
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,Share capital ,Shareholders funds,Share capital - Ordinary shares,31101/1023 - Share issue cost,SAR,7466674.312,8213341.743
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,VAT INPUT,Current assets,VAT INPUT,12504/1001 - 5% VAT Local Input,SAR,147136.7998,1324231.198
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,VAT INPUT,Current assets,VAT INPUT,12504/1015 - 15%_REVERSE_CHARGE,SAR,545247.1768,599771.8945
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,VAT INPUT,Current assets,VAT INPUT,12504/1017 - 15% VAT IMPORT,SAR,11115102.22,100035920
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,VAT INPUT,Current assets,VAT INPUT,12504/1020 - 15% VAT LOCAL INPUT,SAR,1789012.597,1789012.597
24-Oct,Corporate & Hold Co - BL,0000,None,Project 1,Intercompany 182,Zakat Payable & VAT Output,Current liabilities,VAT OUTPUT,22303/1004 - 5%_VAT_LOCAL_OUTPT,SAR,289834.3088,318817.7397
24-Oct,Corporate & Hold Co - BL,0000,Other,Project 1,Solar Power 2,AR Control account Current,Current assets,AR Control account (C) - Related parties - ,12211/0000 - Other,SAR,3212363.709,28911273.38
